objectid,title,prompt_sha256,model,provider,created,id,request_started_utc,request_ended_utc,latency_seconds,finish_reason,content,usage_prompt_tokens,usage_completion_tokens,usage_total_tokens,usage_cost,error
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,meta-llama/llama-4-maverick,Groq,1761081704,gen-1761081704-c96PbdvRmyvgAiEXRyu0,2025-10-21T21:21:44+00:00,2025-10-21T21:21:45+00:00,1.018947,stop,"Panorama von Basel, 1787, Federzeichnung von Franz Feyerabend, Vogelperspektive, Häuser, Kamin des 'Blauen Hauses' in der Bildmitte",2034,38,2072,0.0004296,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,google/gemini-2.5-flash-lite,Google,1761081705,gen-1761081705-ZWPd3zIodohaxL5lq1Ef,2025-10-21T21:21:45+00:00,2025-10-21T21:21:49+00:00,3.680263,stop,"Ein Narr in Renaissance-Kleidung sitzt und isst, während ein Schwein daneben frisst. Handschrift und Illustration stammen aus dem 17. Jahrhundert.",2375,34,2409,0.0002511,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,qwen/qwen3-vl-8b-instruct,Novita,1761081709,gen-1761081709-80EWPp4PZ1oL5mUBqXKa,2025-10-21T21:21:49+00:00,2025-10-21T21:21:52+00:00,3.476833,stop,"Fressender Narr in roter Narrenmütze, sitzend, Bierkrug haltend, neben Schwein und Tisch mit Speisen. Stammbuchillustration aus dem 17. Jh. mit handschriftlichem Gedicht über Badenfahrt-Exzesse.",1175,66,1241,0.000127,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,openai/gpt-4o-mini,OpenAI,1761081712,gen-1761081712-pXVtM7tAkRRiXHkZydXf,2025-10-21T21:21:52+00:00,2025-10-21T21:21:57+00:00,4.575916,stop,"Ein Szenenbild aus einem Stammbuch zeigt einen als Narren gekleideten Mann, der in jovialer Pose auf einem Platz sitzt und ein großes Stück Fleisch hält. Um ihn herum sind verschiedene Esswaren und ein Schwein, das an einem Essensrest schnüffelt. Über dem Mann und der Szene steht ein Text, der ironisch auf Exzesse beim Essen und Trinken hinweist. Die Farbgebung ist lebhaft, die Darstellung humorvoll und lehrreich.",26086,100,26186,0.0039729,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,meta-llama/llama-4-maverick,Groq,1761081717,gen-1761081717-ywYhXRT6a2JiFXO98Fs0,2025-10-21T21:21:57+00:00,2025-10-21T21:21:58+00:00,1.197396,stop,"Narr mit roter Kappe isst vor einem Schwein, das aus einem Napf frisst. Gefäße und Brote stehen auf einem Tisch daneben. Handkolorierte Federzeichnung mit beidseitigem Text in Fraktur.",1595,53,1648,0.0003508,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,google/gemini-2.5-flash-lite,Google,1761081718,gen-1761081718-p83FASKAepQri1YAeb8O,2025-10-21T21:21:58+00:00,2025-10-21T21:22:01+00:00,2.810516,stop,"Getrocknete Kartoffelpflanze (Solanum tuberosum) aus dem Herbarium von Caspar Bauhin, um 1600.",2464,30,2494,0.0002584,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,qwen/qwen3-vl-8b-instruct,Novita,1761081721,gen-1761081721-9XUz8IknQTsoyorhbjaB,2025-10-21T21:22:01+00:00,2025-10-21T21:22:03+00:00,1.70831,stop,"Trockenpräparat der Kartoffelpflanze (Solanum tuberosum), um 1600. Blätter und Blüten auf Pergament, handschriftliche Beschriftung. Vermutlich ältester erhaltener Beleg.",1230,59,1289,0.0001279,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,openai/gpt-4o-mini,OpenAI,1761081724,gen-1761081723-lWNK5i1iWO2ykxd8VO4b,2025-10-21T21:22:03+00:00,2025-10-21T21:22:07+00:00,3.930597,stop,Kartoffelpflanze (Solanum tuberosum esculentum) aus dem Herbarium von Caspar Bauhin. Getrocknete Pflanze mit grünen Blättern und gelben Blütenresten auf beigem Untergrund. Notizen und Beschriftungen am unteren Rand. Datierung etwa 1600.,26171,67,26238,0.00386985,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,meta-llama/llama-4-maverick,Parasail,1761081727,gen-1761081727-qnubBkWeYDvCQTnoMRP6,2025-10-21T21:22:07+00:00,2025-10-21T21:22:08+00:00,1.422328,stop,"Getrocknete Blätter und Stiele der Kartoffelpflanze, teils überlappend angeordnet, auf beige-bräunlichem Hintergrund.",1685,30,1715,0.00027825,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,google/gemini-2.5-flash-lite,Google,1761081728,gen-1761081728-ysAhR63oKY262dTCwA2A,2025-10-21T21:22:08+00:00,2025-10-21T21:22:11+00:00,2.587755,stop,"Neandertaler-Mann mit Kind auf den Schultern blickt über eine Landschaft im Mittelpaläolithikum mit Mammuten, Hirschen und Raubvögeln.",2415,37,2452,0.0002563,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,qwen/qwen3-vl-8b-instruct,Alibaba,1761081731,gen-1761081731-LqerIvUEoAbDtXfu38jo,2025-10-21T21:22:11+00:00,2025-10-21T21:22:13+00:00,1.961261,stop,Neandertaler mit Kind auf dem Rücken jagen Wildtiere in einer grasbewachsenen Landschaft am Rhein; im Hintergrund fliegen Habichtartige über eine Schlucht mit Mammute und Riesenhirschen.,2047,48,2095,0.00040206,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,openai/gpt-4o-mini,OpenAI,1761081733,gen-1761081733-IxVhaXtXdl7j1xVT4Rj4,2025-10-21T21:22:13+00:00,2025-10-21T21:22:16+00:00,3.142244,stop,"Darstellung einer prähistorischen Landschaft bei Riehen-Ausserberg vor 48.000 Jahren. Ein Neandertaler trägt ein Kind auf den Schultern, während er mit einem Stab eine weite, grüne Umgebung mit verschiedenen Tieren und einem Gewässer erkundet. Im Hintergrund sind Bäume und Tiere wie Mammute sichtbar.",26120,70,26190,0.0038736,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,meta-llama/llama-4-maverick,Together,1761081737,gen-1761081736-p0g43EPgvWEO1liU8tSm,2025-10-21T21:22:16+00:00,2025-10-21T21:22:18+00:00,2.055534,stop,"Neandertaler trägt Kind auf den Schultern, hält Speer, beobachtet Wildtiere an Wasserstelle in offener Landschaft.",1626,28,1654,0.00046282,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,google/gemini-2.5-flash-lite,Google,1761081739,gen-1761081738-Ug9uvnl57CVD1b1ATBN7,2025-10-21T21:22:18+00:00,2025-10-21T21:22:21+00:00,2.153765,stop,"Schematische Zeichnungen verschiedener frühmittelalterlicher Grabtypen Basels: Steinplatten-, Mauer-, Kammer- und Erdbestattungen sowie Brandgräber.",1875,31,1906,0.0001999,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,qwen/qwen3-vl-8b-instruct,Novita,1761081741,gen-1761081741-27A1Y5MRMhItjKhRP78T,2025-10-21T21:22:21+00:00,2025-10-21T21:22:23+00:00,2.315626,stop,"Schematische Darstellung verschiedener frühmittelalterlicher Grabtypen: Steinplatten-, Mauer-, Kammer- und Brandgräber mit Hügeln, sowie einfache Erdbestattungen – jeweils mit Aufsicht und Querschnitt.",1324,57,1381,0.00013442,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,openai/gpt-4o-mini,OpenAI,1761081744,gen-1761081743-4VLGqdzY7vxO9pW51Iq1,2025-10-21T21:22:23+00:00,2025-10-21T21:22:27+00:00,4.322615,stop,"Schematische Zeichnungen verschiedener frühmittelalterlicher Grabtypen aus Basel. Oben: Steinplatten- und Mauergräber (Aufsicht und Frontalansicht), Kammergräber (Aufsicht und Querschnitt) mit Hügeln. Unten: Brandgräber (Querschnitt) und einfache Erdbestattungen (Aufsicht). Grobe Darstellungen der Grablegen und Beisetzungsarten.",26113,92,26205,0.00397215,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,meta-llama/llama-4-maverick,Together,1761081747,gen-1761081747-KY2hrPR1OgHzRRxAQOsF,2025-10-21T21:22:27+00:00,2025-10-21T21:22:29+00:00,1.362225,stop,"Frühmittelalterliche Grabtypen: Steinplattengrab, Mauer- und Kammergrab teils mit Hügeln überdeckt, Brandgrab und einfache Erdbestattung.",2053,39,2092,0.00058746,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,google/gemini-2.5-flash-lite,Google,1761081749,gen-1761081749-oyqom83RAYo7fY3emZvv,2025-10-21T21:22:29+00:00,2025-10-21T21:22:31+00:00,2.450338,stop,"Diagramm eines indirekten Wahlverfahrens mit Kieserkollegium, um 1260.",2469,23,2492,0.0002561,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,qwen/qwen3-vl-8b-instruct,Novita,1761081751,gen-1761081751-PH8pxL3UlnIrs4CAALI2,2025-10-21T21:22:31+00:00,2025-10-21T21:22:33+00:00,1.508287,stop,"Indirektes Wahlverfahren: alter Rat wählt Kieserkollegium, das wiederum den neuen Rat wählt. Temporäre Wahlbehörde für unabhängige Entscheidung.",1026,44,1070,0.00010408,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,openai/gpt-4o-mini,OpenAI,1761081753,gen-1761081753-1BPs2IopZAWGOCsww0rM,2025-10-21T21:22:33+00:00,2025-10-21T21:22:36+00:00,2.888952,stop,"Diagramm des Wahlverfahrens gemäß der ‹Handfeste›, um 1260. Das Schema zeigt die Struktur des indirekten Wahlverfahrens mit dem Kieserkollegium als Wahlbehörde zwischen dem alten und dem neuen Rat. Jede Gruppe ist durch Kreise in verschiedenen Farben dargestellt, die die Wahlen symbolisieren.",14830,69,14899,0.0022659,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,meta-llama/llama-4-maverick,Novita,1761081756,gen-1761081756-77P67d3dF6afHzK7SrXf,2025-10-21T21:22:36+00:00,2025-10-21T21:22:38+00:00,2.106471,stop,"Wahlverfahren: Alter Rat wählt Kieserkollegium (Wahlbehörde), Kieserkollegium wählt neuen Rat. Mitglieder farblich nach Gruppen sortiert.",1371,37,1408,0.00026452,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,google/gemini-2.5-flash-lite,Google,1761081758,gen-1761081758-gDaPTazUaqqnq53tPgty,2025-10-21T21:22:38+00:00,2025-10-21T21:22:41+00:00,2.615593,stop,Flussdiagramm zeigt den Textilhandel des Kaufmanns Ulrich Meltinger über verschiedene Regionen und Produktionsorte. Zeitraum: 1468–1493.,1892,34,1926,0.0002028,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,qwen/qwen3-vl-8b-instruct,DeepInfra,1761081761,gen-1761081761-0mbA33XMxpyw4q0F2ALB,2025-10-21T21:22:41+00:00,2025-10-21T21:22:43+00:00,2.612235,stop,"Handelsnetz des Basler Kaufmanns Ulrich Meltinger (1468–1493). Flussdiagramm zeigt regionale und überregionale Handelsverbindungen mit Tuch- und Wollehandel, Produzenten in Flandern, England, Elsass, Baden und Schweiz, sowie Vertriebspunkte in Frankfurt, Zürich und Kleinbasel.",1258,90,1348,0.00028854,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,openai/gpt-4o-mini,OpenAI,1761081763,gen-1761081763-UpIWMdRgIGMIc8jGBRw6,2025-10-21T21:22:43+00:00,2025-10-21T21:22:46+00:00,2.747733,stop,"Flussdiagramm zum Textilhandel des Basler Kaufmanns Ulrich Meltinger (1468–1493). Es zeigt Handelsbeziehungen zu verschiedenen Regionen, darunter England, Flandern und Frankfurt a. M., sowie Akteure wie Schäfer, Hutmacher und Tuchmacher aus dem Elsass, Baden und der Schweiz. Zentraler Punkt ist Ulrich Meltinger, von dem die Handelsströme ausgehen.",26106,91,26197,0.0038841,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,meta-llama/llama-4-maverick,Novita,1761081766,gen-1761081766-ZS0Q0qcjNQvy7oWaAoUS,2025-10-21T21:22:46+00:00,2025-10-21T21:22:48+00:00,1.961326,stop,"Handelsbeziehungen von Ulrich Meltinger; Import und Export von Textilien zwischen Oberrhein und angrenzenden Regionen, Pfeildiagramm mit Hauptrichtungen England - Flandern - Frankfurt und Solothurn - Zürich - Glarus.",2037,52,2089,0.00039049,
