objectid,title,prompt_sha256,model,provider,created,id,request_started_utc,request_ended_utc,latency_seconds,finish_reason,content,usage_prompt_tokens,usage_completion_tokens,usage_total_tokens,usage_cost,error
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,meta-llama/llama-4-maverick,Groq,1761082671,gen-1761082671-EZ88yY9D0d2AB1Pz3YZ4,2025-10-21T21:37:51+00:00,2025-10-21T21:37:52+00:00,0.915523,stop,"Zirkumpolares Panorama der Stadt Basel, 1787, Federzeichnung von Franz Feyerabend. Blick vom Kamin des ""Blauen Hauses"", 360-Grad-Umsicht mit Stadt und Umgebung, schwarze Tinte, zentrale Darstellung des Kamins.",2034,56,2090,0.0004404,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,google/gemini-2.5-flash-lite,Google,1761082672,gen-1761082672-aogI0avreE8SCaPKD6YB,2025-10-21T21:37:52+00:00,2025-10-21T21:37:55+00:00,3.349788,stop,"Stammbuchblatt mit Illustration eines Narren, der isst, und eines Schweins, 17. Jahrhundert.",2375,26,2401,0.0002479,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,qwen/qwen3-vl-8b-instruct,DeepInfra,1761082675,gen-1761082675-RoCRKA3Z5a2dc9o7PhR0,2025-10-21T21:37:55+00:00,2025-10-21T21:37:58+00:00,3.018243,stop,"Fressender Narr in roter Narrenmütze, sitzend, Bierkrug haltend, neben Schwein, das aus Schale frisst. Stammbuchseite mit handschriftlichem Gedicht über Badeausflug und Exzesse.",1175,58,1233,0.00025152,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,openai/gpt-4o-mini,OpenAI,1761082678,gen-1761082678-piSiuyI5HbHR1rWry9h2,2025-10-21T21:37:58+00:00,2025-10-21T21:38:02+00:00,3.469857,stop,"Fressender Narr, aus dem Stammbuch von Jacob Götz, zeigt einen großen, redenden Narr im roten Gewand, der genüsslich an einem Bein eines Bratens isst. Vor ihm liegt ein Schwein, das ebenfalls frisst. Der Hintergrund umfasst verschiedene Gefäße und eine Lampe. Das Bild kritisiert ironisch die Exzesse beim Baden. Anonym, 16XX, Historisches Museum Basel.",26086,91,26177,0.0039675,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,meta-llama/llama-4-maverick,Novita,1761082682,gen-1761082682-NDbjIMAWlQQTbGlUDwo8,2025-10-21T21:38:02+00:00,2025-10-21T21:38:06+00:00,4.328438,stop,"Narr mit roter Kappe isst Fleisch, Schwein daneben, kolorierte Zeichnung mit Text in gotischer Schrift.",1585,28,1613,0.00029325,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,google/gemini-2.5-flash-lite,Google,1761082687,gen-1761082687-l4j9NVCdYkOt2Aknj5FJ,2025-10-21T21:38:07+00:00,2025-10-21T21:38:09+00:00,2.884877,stop,"Getrocknete Kartoffelpflanze, wahrscheinlich aus dem Jahr 1600. Vom Botaniker Caspar Bauhin gesammelt und beschriftet.",2464,30,2494,0.0002584,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,qwen/qwen3-vl-8b-instruct,Alibaba,1761082690,gen-1761082689-kBhGHcNuzMeb8nKKceCd,2025-10-21T21:38:09+00:00,2025-10-21T21:38:11+00:00,1.963994,stop,"Trockenpräparat der Kartoffelpflanze (Solanum tuberosum), um 1600. Blätter und Blüten auf Papier montiert, handschriftliche Beschriftung mit lateinischer und lateinisch-amerikanischer Bezeichnung. Vermutlich ältester erhaltener Beleg.",2099,62,2161,0.00042122,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,openai/gpt-4o-mini,OpenAI,1761082693,gen-1761082691-yqkxg1TKPx1aM27L1PZm,2025-10-21T21:38:11+00:00,2025-10-21T21:38:16+00:00,4.295715,stop,"Herbarium-Auszug mit der Kartoffelpflanze (Solanum tuberosum esculentum). 17. Jahrhundert, getrocknete Pflanzenblätter und -blüten auf handgeschöpftem Papier. Wichtiger botanischer Nachweis von Caspar Bauhin, der die Pflanze in seinem Garten anbaute.",26171,68,26239,0.00396645,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,meta-llama/llama-4-maverick,Together,1761082696,gen-1761082696-lzXex0kV7Tpr7pV1iRdO,2025-10-21T21:38:16+00:00,2025-10-21T21:38:18+00:00,2.537632,stop,"Getrocknete Kartoffelpflanze mit Blüten und braunen Blättern auf vergilbtem Papier montiert, handschriftliche Beschriftung.",1683,34,1717,0.00048331,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,google/gemini-2.5-flash-lite,Google,1761082699,gen-1761082699-JLvZDoEmIQLPPFY5iQAc,2025-10-21T21:38:18+00:00,2025-10-21T21:38:22+00:00,3.578714,stop,Neandertaler mit Kind auf den Schultern in einer eiszeitlichen Landschaft mit Jagdszenen und Großwild.,2415,25,2440,0.0002515,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,qwen/qwen3-vl-8b-instruct,Novita,1761082702,gen-1761082702-jMrYvfLzfLFgNvSssvwc,2025-10-21T21:38:22+00:00,2025-10-21T21:38:24+00:00,1.956657,stop,Neandertaler mit Kind auf dem Rücken jagen Wildtiere in einer grasbewachsenen Landschaft am Rhein; im Hintergrund fliegen Habichtartige über eine Schlucht mit Mammuten und Riesenhirschen.,1199,54,1253,0.00012292,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,openai/gpt-4o-mini,OpenAI,1761082704,gen-1761082704-5hlXanZ85gMhswOd1GKO,2025-10-21T21:38:24+00:00,2025-10-21T21:38:28+00:00,4.46115,stop,"Landschaft im frühen Mittelpaläolithikum, dargestellt mit einem Neandertaler, der ein Kind trägt. Im Hintergrund sind Wildtiere wie Mammute und Vögel sowie eine Wasserstelle zu sehen. Die Umgebung besteht aus grasbewachsenen Flächen und vereinzelten Bäumen.",26120,60,26180,0.003954,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,meta-llama/llama-4-maverick,DeepInfra,1761082708,gen-1761082708-xgxFG8zdQviIqjANMA8c,2025-10-21T21:38:28+00:00,2025-10-21T21:38:31+00:00,2.32422,stop,"Neandertaler mit Kind auf den Schultern vor einer Landschaft mit Tümpel, Wildtieren und Aasfressern.",1625,30,1655,0.00026175,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,google/gemini-2.5-flash-lite,Google,1761082711,gen-1761082711-3qQt1FT17wn2Vy6F13PO,2025-10-21T21:38:31+00:00,2025-10-21T21:38:35+00:00,4.550368,stop,"Schematische Rekonstruktionszeichnungen von verschiedenen frühmittelalterlichen Grabtypen aus Basel: Steinplatten-, Mauer-, Kammer- und Brandgräber sowie einfache Erdbestattungen.",1875,36,1911,0.0002019,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,qwen/qwen3-vl-8b-instruct,Novita,1761082715,gen-1761082715-GXbZdt1LO2kbamuZql0z,2025-10-21T21:38:35+00:00,2025-10-21T21:38:38+00:00,2.427614,stop,"Schematische Darstellung verschiedener frühmittelalterlicher Grabtypen: Steinplatten-, Mauer-, Kammer- und Brandgräber mit Hügeln, sowie einfache Erdbestattungen – jeweils mit Aufsicht und Querschnitt.",1324,57,1381,0.00013442,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,openai/gpt-4o-mini,OpenAI,1761082718,gen-1761082718-yp9i7mzNXz0HPzsbEtn1,2025-10-21T21:38:38+00:00,2025-10-21T21:38:41+00:00,3.465622,stop,"Schematische Zeichnungen verschiedener frühmittelalterlicher Grabtypen aus Basel. Oben: Steinplatten- und Kammergräber in Aufsicht und Querschnitt sowie Mauergräber. Unten: einfache Erdbestattungen und Brandgräber in unterschiedlichen Ansichten. Illustration zeigt Gräber in minimalistischer, grauer Darstellung.",26113,73,26186,0.00396075,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,meta-llama/llama-4-maverick,DeepInfra,1761082721,gen-1761082721-VMxrtHmnLoHUUrSd84oy,2025-10-21T21:38:41+00:00,2025-10-21T21:38:44+00:00,2.651556,stop,"Frühmittelalterliche Grabtypen: Steinplattengrab, Mauer- und Kammergrab teils mit Hügeln, Brandgrab und Erdbestattung.",2052,35,2087,0.0003288,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,google/gemini-2.5-flash-lite,Google,1761082724,gen-1761082724-saarj4c45BSevf7KAxgW,2025-10-21T21:38:44+00:00,2025-10-21T21:38:48+00:00,4.540614,stop,"Diagramm des indirekten Wahlverfahrens, das 1260 gemäss der Basler Handfeste angewendet wurde, mit ""alter Rat"", ""Kieserkollegium (Wahlbehörde)"" und ""neuer Rat"".",2469,49,2518,0.0002665,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,qwen/qwen3-vl-8b-instruct,Novita,1761082729,gen-1761082729-drPSUGHJzKyZEIAiMDmH,2025-10-21T21:38:48+00:00,2025-10-21T21:38:50+00:00,1.875386,stop,"Indirektes Wahlverfahren: alter Rat wählt Kieserkollegium, das wiederum den neuen Rat wählt. Temporäre Wahlbehörde für unabhängige Entscheidung.",1026,44,1070,0.00010408,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,openai/gpt-4o-mini,OpenAI,1761082730,gen-1761082730-mSZ7lAtV0lpnsjeTztqA,2025-10-21T21:38:50+00:00,2025-10-21T21:38:53+00:00,2.605543,stop,"Darstellung eines indirekten Wahlverfahrens im Mittelalter mit einem Kieserkollegium. Links der alte Rat und rechts der neue Rat, beide mit verschiedenen farbigen Kugeln zur Wahl. Die Wahlbehörde in der Mitte koordiniert den Prozess.",14830,54,14884,0.0022569,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,meta-llama/llama-4-maverick,Parasail,1761082733,gen-1761082733-bsNuzFEWJergamwgMtgj,2025-10-21T21:38:53+00:00,2025-10-21T21:38:55+00:00,2.002218,stop,"Farbiges Diagramm mit mehreren Ebenen von Kreisen, die durch Linien verbunden sind und das mittelalterliche Wahlverfahren gemäss der ‹Handfeste› um 1260 darstellen.",1380,40,1420,0.000241,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,google/gemini-2.5-flash-lite,Google,1761082735,gen-1761082735-zjbNP7Cj9vGG1mOJq2JA,2025-10-21T21:38:55+00:00,2025-10-21T21:38:59+00:00,4.598077,stop,Flussdiagramm: Geschäftstätigkeiten des Basler Kaufmanns Ulrich Meltinger zwischen 1468 und 1493.,1892,29,1921,0.0002008,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,qwen/qwen3-vl-8b-instruct,Novita,1761082740,gen-1761082739-pQzAluR9V9m7fxgVHcY0,2025-10-21T21:38:59+00:00,2025-10-21T21:39:02+00:00,2.267621,stop,"Handelsnetz von Ulrich Meltinger (1468–1493): Verbindung von Produktionszentren (Flandern, England, Elsass) über Frankfurt mit Vertriebsorten in Basel, Zürich, Freiburg und Solothurn.",1258,62,1320,0.00013164,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,openai/gpt-4o-mini,OpenAI,1761082742,gen-1761082742-lQHTfhBUDXbqOvr4Y9UX,2025-10-21T21:39:02+00:00,2025-10-21T21:39:04+00:00,2.440597,stop,"Diagramm zur Handelsaktivität von Ulrich Meltinger, einem Basler Kaufmann des späten 15. Jahrhunderts. Es zeigt die Handelsbeziehungen und -wege zu verschiedenen Regionen, einschließlich Flandern, England und Frankfurt am Main. Verbindungen zu regionalen Produzenten wie Schäfern, Hutmachern und Tuchmachern sind hervorgehoben.",26106,75,26181,0.0039609,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,meta-llama/llama-4-maverick,Fireworks,1761082745,gen-1761082744-qW8TkfdE4ISoAqTArdjB,2025-10-21T21:39:04+00:00,2025-10-21T21:39:11+00:00,6.804995,stop,"Handelsbeziehungen von Ulrich Meltinger: Import und Export von Textilien zwischen Oberrheinregion und anderen Gebieten, u.a. England, Flandern und Frankfurt.",2037,36,2073,0.00047982,
m91960,"‹Gegen den Eisenbahnhandel›, anonyme antisemitische Karikatur in der Extraausgabe der Basler ‹Allgemeinen Schweizer Zeitung› vom 14. Februar 1898",0d9bda9d71b444b9e86109aa65150f8576cb7397fd7bf6d0e84ee72e08913b4f,google/gemini-2.5-flash-lite,Google,1761082751,gen-1761082751-PIbMSqoR9KtRkXRJYfuY,2025-10-21T21:39:11+00:00,2025-10-21T21:39:17+00:00,6.147106,stop,Antisemitische Karikatur: Links zwingt Helvetia einen jüdischen Kapitalisten sein Nein zur Eisenbahnverstaatlichung durchzusetzen. Rechts bittet eine weibliche Figur den Kapitalisten flehentlich um Geld.,2451,45,2496,0.0002631,
m91960,"‹Gegen den Eisenbahnhandel›, anonyme antisemitische Karikatur in der Extraausgabe der Basler ‹Allgemeinen Schweizer Zeitung› vom 14. Februar 1898",0d9bda9d71b444b9e86109aa65150f8576cb7397fd7bf6d0e84ee72e08913b4f,qwen/qwen3-vl-8b-instruct,Novita,1761082757,gen-1761082757-PdDv6Ld0Dk7mBa4qw4s9,2025-10-21T21:39:17+00:00,2025-10-21T21:39:19+00:00,1.990737,stop,"Karikatur zeigt zwei Szenarien: links Helvetia zwingt jüdischen Kapitalisten in die Knie, rechts bittet sie um Geld. Antisemitisches Stereotyp in politischer Kampagne gegen Eisenbahnverstaatlichung.",1125,61,1186,0.0001205,
m91960,"‹Gegen den Eisenbahnhandel›, anonyme antisemitische Karikatur in der Extraausgabe der Basler ‹Allgemeinen Schweizer Zeitung› vom 14. Februar 1898",0d9bda9d71b444b9e86109aa65150f8576cb7397fd7bf6d0e84ee72e08913b4f,openai/gpt-4o-mini,OpenAI,1761082759,gen-1761082759-LPwkFzWt1uazkPDPgoRM,2025-10-21T21:39:19+00:00,2025-10-21T21:39:22+00:00,2.936554,stop,"Antisemitische Karikatur aus der Basler ‹Allgemeinen Schweizer Zeitung› von 1898. Links kniet eine wehrhafte Helvetia vor einem ausländischen Kapitalisten, der Geld verlangt. Rechts bittet eine mädchenhafte Helvetia ihn um Finanzkapital. Die Darstellung thematisiert die Kontroverse um die Verstaatlichung der Eisenbahn und nutzt stereotype Eigenschaften.",14828,84,14912,0.0022746,
m91960,"‹Gegen den Eisenbahnhandel›, anonyme antisemitische Karikatur in der Extraausgabe der Basler ‹Allgemeinen Schweizer Zeitung› vom 14. Februar 1898",0d9bda9d71b444b9e86109aa65150f8576cb7397fd7bf6d0e84ee72e08913b4f,meta-llama/llama-4-maverick,DeepInfra,1761082762,gen-1761082762-8IqYopShZ5UBXOyJ6vRk,2025-10-21T21:39:22+00:00,2025-10-21T21:39:24+00:00,2.454465,stop,Antisemitische Karikatur zur Eisenbahnverstaatlichung 1898. Links: Wehrhafte Helvetia zwingt knienden Geldverleiher nieder. Rechts: Kniende Helvetia bittet reichen Juden um Geld. Kontrastdarstellung zum Volksentscheid über die Eisenbahnverstaatlichung.,1671,66,1737,0.00029025,
m20435,Umschrift der Grabinschrift des römischen Offiziers und Statthalters Lucius Munatius Plancus von seinem Grabmal,30185ff22a9f3665d9eae76c9f4a0d232585163eb5e3bba06789abd9d911faec,google/gemini-2.5-flash-lite,Google,1761082765,gen-1761082765-qAnIbwN22xLEOPNpzFUT,2025-10-21T21:39:25+00:00,2025-10-21T21:39:27+00:00,2.185384,stop,"Zeichnung einer römischen Grabinschrift mit Textfeldern. Sie listet die Namen und Errungenschaften des Lucius Munatius Plancus auf, darunter die Gründung von Kolonien in Gallien.",2907,40,2947,0.0003067,
m20435,Umschrift der Grabinschrift des römischen Offiziers und Statthalters Lucius Munatius Plancus von seinem Grabmal,30185ff22a9f3665d9eae76c9f4a0d232585163eb5e3bba06789abd9d911faec,qwen/qwen3-vl-8b-instruct,Novita,1761082767,gen-1761082767-3uiPTG9bOj4kEZvhhofy,2025-10-21T21:39:27+00:00,2025-10-21T21:39:28+00:00,1.739304,stop,"Grabinschrift des römischen Offiziers Lucius Munatius Plancus. Sie nennt seine Funktion, seine Gründung von Lugudunum und Raurica in Gallien und seine Tätigkeit in Italien.",947,51,998,0.00010126,
m20435,Umschrift der Grabinschrift des römischen Offiziers und Statthalters Lucius Munatius Plancus von seinem Grabmal,30185ff22a9f3665d9eae76c9f4a0d232585163eb5e3bba06789abd9d911faec,openai/gpt-4o-mini,OpenAI,1761082770,gen-1761082769-be3ArWbyEQiUTamoMsEv,2025-10-21T21:39:28+00:00,2025-10-21T21:39:32+00:00,3.640683,stop,"Grabinschrift des römischen Offiziers Lucius Munatius Plancus, der in Gallien die Kolonien Lugudunum und Raurica gründete. Die Inschrift ist in lateinischer Sprache verfasst und stammt von seinem Grabmal auf Cap Gaëta, südlich von Rom. Sie zeigt typische Merkmale römischer Inschriftenkunst.",14772,77,14849,0.002262,
m20435,Umschrift der Grabinschrift des römischen Offiziers und Statthalters Lucius Munatius Plancus von seinem Grabmal,30185ff22a9f3665d9eae76c9f4a0d232585163eb5e3bba06789abd9d911faec,meta-llama/llama-4-maverick,Groq,1761082772,gen-1761082772-zV31C9WWFw8yKMaEJbRz,2025-10-21T21:39:32+00:00,2025-10-21T21:39:33+00:00,0.973186,stop,"Lateinische Grabinschrift des Lucius Munatius Plancus, Gründer der Kolonien Lugdunum (Lyon) und Raurica (Basel/Augst)",1185,40,1225,0.000261,
