objectid,title,prompt_sha256,model,provider,created,id,request_started_utc,request_ended_utc,latency_seconds,finish_reason,content,usage_prompt_tokens,usage_completion_tokens,usage_total_tokens,usage_cost,error
m22924,Federzeichnung eines zirkumpolaren Horizontalpanoramas der Stadt Basel,90c17b96b4d7ab90eaa72dcc5740bc41fee74f9af084383e864cb9ef54aebcdc,meta-llama/llama-4-maverick,Together,1761081077,gen-1761081076-FwLADi6V2uujvPbry39Z,2025-10-21T21:11:16+00:00,2025-10-21T21:11:19+00:00,2.965691,stop,"Panoramaansicht von Basel und Umgebung in Kreisform, 1787, vom ""Blauen Haus"" aus aufgenommen. Zentraler schwarzer Kamin, darum Häuser und Umgebung in Schwarz-Weiß, mit roter Gradeinteilung am Rand.",2033,51,2084,0.00059226,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,google/gemini-2.5-flash-lite,Google,1761081079,gen-1761081079-DC1qJN6MBP92R7Pxtcuv,2025-10-21T21:11:19+00:00,2025-10-21T21:11:22+00:00,3.264842,stop,"Stammbuchseite mit illustration eines Narren, der isst, und eines Schweins. 17. Jahrhundert.",2375,26,2401,0.0002479,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,qwen/qwen2.5-vl-72b-instruct,Nebius,1761081083,gen-1761081082-YBOF5TAN1eZqUSQkCXI0,2025-10-21T21:11:22+00:00,2025-10-21T21:11:25+00:00,3.012475,stop,"Narr mit rotem Hut isst üppig, Schwein neben ihm. Stammbuchseite mit mittelalterlicher Schrift. Ironisiert Exzesse bei Badeausflügen.",1309,41,1350,0.000358,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,openai/gpt-4o-mini,OpenAI,1761081085,gen-1761081085-zqqmX0stzbsiwOb0vU5H,2025-10-21T21:11:25+00:00,2025-10-21T21:11:29+00:00,3.633991,stop,"Bild eines ‹fressenden Narren› aus Jacob Götz' Stammbuch. Abgebildet ist ein Mann in buntem Gewand mit einer Narrenkappe, der am Tisch sitzt und aus einem großen Gefäß isst. Neben ihm befindet sich ein Schwein. Das Bild thematisiert Exzesse, die während Badeausflügen vorkommen, und wird im dazugehörigen Gedicht ironisch verurteilt.",26086,89,26175,0.0039663,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,meta-llama/llama-4-maverick,Fireworks,1761081089,gen-1761081089-e0p8qb54bR9hvICHe3W6,2025-10-21T21:11:29+00:00,2025-10-21T21:11:30+00:00,1.502712,stop,"Narr in roter Kutte isst vor einem Schwein, das aus einem Topf frisst; handkolorierte Federzeichnung mit begleitendem Gedicht.",1585,36,1621,0.00038038,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,google/gemini-2.5-flash-lite,Google,1761081091,gen-1761081091-tDnHtdMfKoIQgBOphzy1,2025-10-21T21:11:31+00:00,2025-10-21T21:11:33+00:00,2.557595,stop,"Getrocknete Kartoffelpflanze aus dem 17. Jahrhundert, vermutlich aus Caspar Bauhins Garten in Basel.",2464,25,2489,0.0002564,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,qwen/qwen2.5-vl-72b-instruct,Nebius,1761081093,gen-1761081093-enC7QCosuY74SnIDd5Ka,2025-10-21T21:11:33+00:00,2025-10-21T21:11:35+00:00,2.086901,stop,"Trockene Kartoffelpflanze mit braunen Blättern und Stängeln auf weißem Papier. Etikett mit lateinischem Namen und Maßstab. Historisches Herbarium, 17. Jahrhundert.",1356,55,1411,0.00038025,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,openai/gpt-4o-mini,OpenAI,1761081095,gen-1761081095-wXTX7xPNx2NTO7XzUZN1,2025-10-21T21:11:35+00:00,2025-10-21T21:11:39+00:00,3.141078,stop,"Kartoffelpflanze (Solanum tuberosum esculentum) aus Herbarium Caspar Bauhin, um 1600. Die Pflanze ist teilweise getrocknet, mit deutlich sichtbaren Blättern und Blüten. Die Blätter sind grünlich-braun, und einige kleine Früchte sind zu erkennen. Der Hintergrund ist beige.",26171,74,26245,0.00397005,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,meta-llama/llama-4-maverick,Fireworks,1761081099,gen-1761081099-vXskoMsagb2o9RZsvgzC,2025-10-21T21:11:39+00:00,2025-10-21T21:11:40+00:00,1.423971,stop,"Getrocknete Kartoffelpflanze, braune Blätter und gelbliche Blüten, beschriftet ""Solanum tuberosum esculentum"", um 1600.",1674,38,1712,0.00040172,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,google/gemini-2.5-flash-lite,Google,1761081100,gen-1761081100-B5NHJF4iA9sjpEIC2EoM,2025-10-21T21:11:40+00:00,2025-10-21T21:11:43+00:00,2.701244,stop,"Neandertaler-Mann mit Kind auf den Schultern und Stock in der Hand blickt über eine Landschaft mit Mammuten, Hirschen und Raubvögeln.",2415,36,2451,0.0002559,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,qwen/qwen2.5-vl-72b-instruct,Nebius,1761081104,gen-1761081103-bwjjMjeRlFTEV49yoIXu,2025-10-21T21:11:43+00:00,2025-10-21T21:11:46+00:00,3.091377,stop,"Neandertaler mit Kind auf Schultern, bewaffnet mit Speer, in einer grünen Landschaft mit Höhlenhyänen, Mammuts und Vögeln. Szenario aus dem Mittelpaläolithikum vor 48.000 Jahren.",1329,62,1391,0.00037875,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,openai/gpt-4o-mini,OpenAI,1761081106,gen-1761081106-o083OjywqayT7SOMCB3w,2025-10-21T21:11:46+00:00,2025-10-21T21:11:49+00:00,3.471794,stop,"Landschaft im Mittelpaläolithikum mit einem Neandertaler und einem Kind auf seinem Rücken. Im Hintergrund sind Wildtiere und eine Wasserstelle zu sehen, umgeben von einer bewaldeten Landschaft. Der Himmel ist teils bewölkt, mit fliegenden Vögeln. ",26120,62,26182,0.0039552,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,meta-llama/llama-4-maverick,Fireworks,1761081109,gen-1761081109-pnKYfKfmlBKiaDZo0zoa,2025-10-21T21:11:49+00:00,2025-10-21T21:11:51+00:00,1.694644,stop,"Neandertaler mit Kind auf den Schultern, in der Hand einen Speer, vor einer Landschaft mit Tümpel, Wildtieren und Vögeln.",1617,36,1653,0.00038742,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,google/gemini-2.5-flash-lite,Google,1761081111,gen-1761081111-Zt127AMKB061UTqLCvS3,2025-10-21T21:11:51+00:00,2025-10-21T21:11:54+00:00,2.481938,stop,"Schematische Zeichnungen von frühmittelalterlichen Grabtypen: Steinplatten-, Mauer-, Kammer-, Brand- und Erdbestattungen.",1875,28,1903,0.0001987,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,qwen/qwen2.5-vl-72b-instruct,Nebius,1761081114,gen-1761081114-4TD2ZSCbAceMGIQIzIzJ,2025-10-21T21:11:54+00:00,2025-10-21T21:11:56+00:00,2.295062,stop,"Schematische Darstellung frühmittelalterlicher Grabtypen: Steinplatten-, Mauer- und Kammergräber in Aufsicht und Frontalansicht, teilweise mit Hügeln bedeckt, sowie Brandgräber und einfache Erdbestattungen.",1507,61,1568,0.0004225,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,openai/gpt-4o-mini,OpenAI,1761081116,gen-1761081116-Jy71IZjuYgWswYjWCNPu,2025-10-21T21:11:56+00:00,2025-10-21T21:11:59+00:00,3.253499,stop,"Schematische Zeichnungen verschiedener frühmittelalterlicher Grabtypen aus Basel. Oben: Steinplatten-, Mauer- und Kammergräber (Aufsicht und Querschnitt). Unten: Brandgräber und einfache Erdbestattungen (Aufsicht). Illustrationen zeigen unterschiedliche Grabstrukturen und Bestattungsarten.",26113,69,26182,0.00395835,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,meta-llama/llama-4-maverick,Together,1761081119,gen-1761081119-OsifgJJM5YIdNASZEpKx,2025-10-21T21:11:59+00:00,2025-10-21T21:12:01+00:00,1.889573,stop,"Frühmittelalterliche Grabtypen: Steinplattengrab, Mauergräber, Kammergrab, Brandgrab und einfache Erdbestattung mit schematischen Skelettdarstellungen und Querschnitten.",2053,44,2097,0.00059171,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,google/gemini-2.5-flash-lite,Google,1761081121,gen-1761081121-oITxOFjaFRHaAxi6zC23,2025-10-21T21:12:01+00:00,2025-10-21T21:12:03+00:00,1.769877,stop,Diagramm des indirekten Wahlverfahrens mit Kieserkollegium in Basel um 1260.,2469,24,2493,0.0002565,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,qwen/qwen2.5-vl-72b-instruct,Nebius,1761081123,gen-1761081123-bcNiWpZdG1Onev1RYKvG,2025-10-21T21:12:03+00:00,2025-10-21T21:12:05+00:00,1.842351,stop,"Diagramm zur mittelalterlichen Wahlprozedur: Alter Rat wählt Kieserkollegium, das neuen Rat wählt. Blaue, gelbe und grüne Kreise symbolisieren Mitglieder.",1082,48,1130,0.0003065,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,openai/gpt-4o-mini,OpenAI,1761081125,gen-1761081125-4G0ih5QpnBlGA0jVJvJk,2025-10-21T21:12:05+00:00,2025-10-21T21:12:07+00:00,2.762572,stop,"Diagramm des indirekten Wahlverfahrens gemäß der ‹Handfeste› um 1260. Es zeigt die Struktur der Wahlbehörde (Kieserkollegium) zwischen dem alten und neuen Rat, illustriert mit farbigen Punkten zur Darstellung der Wählergruppen und der Wahlprozesse. Veranschaulicht wird die zeitlich beschränkte Unabhängigkeit der Wahlbehörde zur Einigung auf Kandidaten.",14830,90,14920,0.0022785,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,meta-llama/llama-4-maverick,Google,1761081127,gen-1761081127-t5r9orBqjKyOtWF0hKAT,2025-10-21T21:12:07+00:00,2025-10-21T21:12:09+00:00,2.0081,stop,"Schema eines mittelalterlichen Wahlverfahrens: Alter Rat wählt Kieserkollegium, dieses wählt neuen Rat. Drei Gruppen mit farbigen Punkten symbolisieren Zusammensetzung.",1422,37,1459,0.00054025,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,google/gemini-2.5-flash-lite,Google,1761081129,gen-1761081129-V516ATTmCPGLWBrL04oy,2025-10-21T21:12:09+00:00,2025-10-21T21:12:12+00:00,2.42068,stop,Flussdiagramm des Textilhandels von Ulrich Meltinger (1468/1493) mit Bezugsquellen und Abnehmern in Europa.,1892,34,1926,0.0002028,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,qwen/qwen2.5-vl-72b-instruct,Nebius,1761081132,gen-1761081132-DkPAGrhLZlb4ZWS4dhD3,2025-10-21T21:12:12+00:00,2025-10-21T21:12:14+00:00,2.600655,stop,"Handelsnetzwerk von Ulrich Meltinger: Pfeile verbinden Frankfurt, Schäfer, Hutmacher und Tuchmacher in verschiedenen Regionen wie Elsass, Colmar und Freiburg mit Solothurn, Zürich und Glarus. Blaue und gelbe Linien zeigen Handelsbeziehungen.",1405,75,1480,0.0004075,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,openai/gpt-4o-mini,OpenAI,1761081134,gen-1761081134-n3zSHg0nVXw3umsDp8Sh,2025-10-21T21:12:14+00:00,2025-10-21T21:12:17+00:00,2.293999,stop,"Karte des Textilhandels von Ulrich Meltinger. Verbindungen zwischen verschiedenen Handelsstandorten in der Oberrheinregion und darüber hinaus. Zentral angeordnet: Ulrich Meltinger. Pfeile zeigen Handelsrouten zu Schäfern, Hutmachern und Tuchmachern in verschiedenen Städten, darunter Frankfurt am Main, Colmar und Zürich.",26106,72,26178,0.0039591,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,meta-llama/llama-4-maverick,Groq,1761081137,gen-1761081137-D7YgaKovLYLgm9Fzs8Nl,2025-10-21T21:12:17+00:00,2025-10-21T21:12:17+00:00,0.657303,stop,"Diagramm zum Textilhandel von Ulrich Meltinger. Blau: Import, gelb: Export. Regionen und Orte: England, Flandern, Frankfurt, Elsass, Colmar, Mülhausen, Pforzheim, Freiburg, Solothurn, Kleinbasel, Zürich, Glarus, Freiburg im Üechtland. Hauptakteure: Tuchmacher, Hutmacher, Kaufleute.",2050,86,2136,0.0004616,
