objectid,title,prompt_sha256,model,provider,created,id,request_started_utc,request_ended_utc,latency_seconds,finish_reason,content,usage_prompt_tokens,usage_completion_tokens,usage_total_tokens,usage_cost,error
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,openai/gpt-4o-mini,OpenAI,1761079429,gen-1761079429-VSzFgABIVZxdodomQDbU,2025-10-21T20:43:49+00:00,2025-10-21T20:43:53+00:00,4.011301,stop,"Bild eines fressenden Narren in einem Stammbuch, umgeben von Trinkgefäßen und Speisen. Der Narr in buntem Gewand sitzt auf einem Stuhl und hält einen großen Humpen. Ein Eber nähert sich ihm, während auf der linken Seite ein Krug und ein Teller sichtbar sind. Der Hintergrund enthält weitere Gefäße. Die Darstellung thematisiert Exzesse beim Baden.",26086,85,26171,0.0039639,
m13176,‹Fressender Narr› aus dem Stammbuch von Jacob Götz,9893a7ff65f4181096e8628da55012edfa5a369c88514c20816cfcd2ffb93652,meta-llama/llama-4-maverick,Parasail,1761079433,gen-1761079433-OsZJcpUjPHwcktEwII8j,2025-10-21T20:43:53+00:00,2025-10-21T20:43:54+00:00,1.875517,stop,"Fragmentierte, überlappende Papierstücke mit Text und Illustrationen, teilweise beschädigt und vergilbt.",1596,24,1620,0.0002598,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,google/gemini-2.5-flash-lite,Google,1761079435,gen-1761079435-2Ji0C6jEv190tXN1sr9e,2025-10-21T20:43:55+00:00,2025-10-21T20:43:57+00:00,2.258035,stop,"Getrocknete Kartoffelpflanze aus dem Herbarium von Caspar Bauhin, ca. 1600. Mehrere Zweige mit braunen Blättern und vergilbten Blüten auf Papier montiert.",2464,43,2507,0.0002636,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,mistralai/pixtral-12b,Mistral,1761079437,gen-1761079437-elGpQInQYxeRjjnlZg2a,2025-10-21T20:43:57+00:00,2025-10-21T20:43:58+00:00,1.035462,stop,Getrocknete Kartoffelpflanze aus einem Herbarium. Braun-beige Blätter und Stängel. Beschriftung am unteren Rand.,2451,32,2483,0.00037245,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,openai/gpt-4o-mini,OpenAI,1761079438,gen-1761079438-jq5EyvtgoC23fdGDTQXo,2025-10-21T20:43:58+00:00,2025-10-21T20:44:01+00:00,3.539735,stop,"Herbarium-Beleg der Kartoffelpflanze (Solanum tuberosum esculentum) von Caspar Bauhin. Enthält getrocknete Blätter und Blüten mit unterschiedlichen Farbtönen, darunter grünlich und bräunlich. Der Hintergrund ist beige, und die Pflanze ist auf einer festen Unterlage befestigt. Beschriftungen geben zusätzliche Informationen zur Art.",26171,80,26251,0.00397365,
m12965,"Kartoffelpflanze, Auszug aus einem Herbarium",ad2d9213c3d788888e6ee984ad364025faf0d34ac146c8bf439f595ced12c7de,meta-llama/llama-4-maverick,Parasail,1761079442,gen-1761079442-twE9LLy7oSuF6rWC4xpo,2025-10-21T20:44:01+00:00,2025-10-21T20:44:03+00:00,1.984627,stop,Getrocknete Kartoffelpflanze mit braunen Blättern und Stielen auf beige-gemustertem Untergrund.,1685,28,1713,0.00027655,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,google/gemini-2.5-flash-lite,Google,1761079444,gen-1761079444-i52pD8lNkho3QGCnXv8Z,2025-10-21T20:44:04+00:00,2025-10-21T20:44:06+00:00,2.913504,stop,"Neandertaler mit Kind auf den Schultern in einer eiszeitlichen Tierwelt mit Mammuten, Vögeln und einer Beute am Ufer eines Gewässers.",2415,35,2450,0.0002555,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,mistralai/pixtral-12b,Hyperbolic,1761079446,gen-1761079446-BakbRmN2n4Gi1UONi6xL,2025-10-21T20:44:06+00:00,2025-10-21T20:44:07+00:00,0.577237,,,2047,0,2047,0.0,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,openai/gpt-4o-mini,OpenAI,1761079447,gen-1761079447-XrfphvagxedlrWH0ksjc,2025-10-21T20:44:07+00:00,2025-10-21T20:44:17+00:00,9.758623,stop,"Darstellung einer prähistorischen Landschaft bei Riehen-Ausserberg im Mittelpaläolithikum. Ein Neandertaler trägt ein Kind auf dem Rücken, während er mit einem Stock in der Hand die Umgebung beobachtet. Im Hintergrund sind Wildtiere und eine Gewässerlandschaft sichtbar, umgeben von Bäumen und Gestrüpp.",26120,71,26191,0.0039606,
m28635,Landschaft bei Riehen-Ausserberg mit deren Bewohner:innen vor 48 000 Jahren,6e479615c0044bf9c932b2cb3a5d383ccb7d617ddca82670f810e57f400e0da6,meta-llama/llama-4-maverick,Parasail,1761079457,gen-1761079457-JYoXdjAYcMulV7nm046l,2025-10-21T20:44:17+00:00,2025-10-21T20:44:19+00:00,1.863726,stop,"Rekonstruktion einer eiszeitlichen Landschaft mit Neandertaler beim Jagdzug auf Mammuts und Riesenhirsche, mäandrierender Rhein im Hintergrund.",1628,35,1663,0.00027395,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,google/gemini-2.5-flash-lite,Google,1761079459,gen-1761079459-k1z8dpPuH0W91jLAtvR8,2025-10-21T20:44:19+00:00,2025-10-21T20:44:21+00:00,2.29746,stop,"Schematische Rekonstruktionen verschiedener frühmittelalterlicher Grabtypen: Steinplatten-, Mauer-, Kammer-, Brand- und Erdbestattungen.",1875,29,1904,0.0001991,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,mistralai/pixtral-12b,Hyperbolic,1761079461,gen-1761079461-h4bvKZ9ALK2uN4ry66J5,2025-10-21T20:44:21+00:00,2025-10-21T20:44:22+00:00,0.482189,,,2039,0,2039,0.0,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,openai/gpt-4o-mini,OpenAI,1761079463,gen-1761079462-Q2AYAtwp78QG03QD47ZA,2025-10-21T20:44:22+00:00,2025-10-21T20:44:28+00:00,6.041153,stop,"Schematische Zeichnungen verschiedener frühmittelalterlicher Grabtypen, darunter Steinplatten-, Mauer- und Kammergräber. Oben dargestellt sind Hügel- und Brandgräber, unten einfache Erdbestattungen. Die Skizzen zeigen Aufsicht und Querschnitt.",26113,60,26173,0.00395295,
m29084,Schematische Rekonstruktionszeichnungen frühmittelalterlicher Grabtypen,160f0846e1402b05a27977e9aab155eaa9e4c5c32a36b5f5e2ee150924607731,meta-llama/llama-4-maverick,Novita,1761079468,gen-1761079468-YAfplV6K2tVwXTH0M2x6,2025-10-21T20:44:28+00:00,2025-10-21T20:44:30+00:00,2.004723,stop,"Frühmittelalterliche Grabtypen: Steinplattengrab, Kammergebäude mit Beigaben, Brandgrab und einfache Erdbestattung.",2041,34,2075,0.00037587,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,google/gemini-2.5-flash-lite,Google,1761079470,gen-1761079470-lld3x1Boh29r5vZ8Hld2,2025-10-21T20:44:30+00:00,2025-10-21T20:44:32+00:00,1.973765,stop,Grafik zum mittelalterlichen Wahlverfahren: Ein alter Rat wählt durch ein Kieserkollegium einen neuen Rat.,2469,24,2493,0.0002565,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,mistralai/pixtral-12b,Hyperbolic,1761079472,gen-1761079472-GS2VZBUmMlJI5UBhBMWT,2025-10-21T20:44:32+00:00,2025-10-21T20:44:33+00:00,0.535824,,,2090,0,2090,0.0,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,openai/gpt-4o-mini,OpenAI,1761079473,gen-1761079473-V80H2MIZTl80G5bCVc2G,2025-10-21T20:44:33+00:00,2025-10-21T20:44:36+00:00,3.540018,stop,"Grafik zu den Wahlverfahren gemäß der ‹Handfeste› um 1260. Sie zeigt die Struktur des indirekten Wahlverfahrens mit einem temporären Kieserkollegium, das zwischen dem alten und neuen Rat vermittelt. Zu sehen sind verschiedene farbige Punkte, die die Abstimmenden im alten und neuen Rat repräsentieren. Das Kieserkollegium befindet sich in der Mitte und spielt eine entscheidende Rolle bei der Wahl.",14830,92,14922,0.0022797,
m37030_1,"Wahlverfahren gemäss der ‹Handfeste›, um 1260",19d1b9dc21b358e95aa26b4805ca96497a6ff6de0669a1f623c27baeff89999c,meta-llama/llama-4-maverick,Parasail,1761079476,gen-1761079476-HKTwgH5Pfa4gi7NH5XVS,2025-10-21T20:44:36+00:00,2025-10-21T20:44:38+00:00,1.496456,stop,"Farbiges Balkendiagramm mit Personen, die zwischen verschiedenfarbigen Gruppen wechseln, vermutlich Darstellung eines mittelalterlichen Wahlverfahrens.",1380,30,1410,0.0002325,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,google/gemini-2.5-flash-lite,Google,1761079478,gen-1761079478-X3nZ7YbUkzB6ygRzaGMu,2025-10-21T20:44:38+00:00,2025-10-21T20:44:40+00:00,2.422729,stop,Diagramm des Textilhandels von Ulrich Meltinger mit regionalen und importierten Produkten zwischen 1468 und 1493.,1892,30,1922,0.0002012,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,mistralai/pixtral-12b,Hyperbolic,1761079481,gen-1761079480-2pY7rz0PD3Z5jODKkHPQ,2025-10-21T20:44:40+00:00,2025-10-21T20:44:41+00:00,0.730716,,,2025,0,2025,0.0,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,openai/gpt-4o-mini,OpenAI,1761079481,gen-1761079481-lCoUjy5JgPjpLRflOXU7,2025-10-21T20:44:41+00:00,2025-10-21T20:44:43+00:00,2.233344,stop,"Karte des Textilhandels von Ulrich Meltinger, 1468/1493. Sie zeigt Handelswege zwischen verschiedenen Städten und Regionen, darunter Frankfurt a. M., Flandern und den Elsass, sowie Verbindungen zu Schäfern, Tuchmachern und Hutmachern.
",26106,61,26167,0.0039525,
m39198_1,Textilhandel des Kaufmanns Ulrich Meltinger,b4f086b7c0c6bd41afcc74d20b9f0faea334495543c6c36ff5ef54292387be76,meta-llama/llama-4-maverick,Novita,1761079483,gen-1761079483-LD4hbs6T5mXW2e3yySxK,2025-10-21T20:44:43+00:00,2025-10-21T20:44:45+00:00,2.268022,stop,"Handelsbeziehungen von Ulrich Meltinger: Textilhandel zwischen England, Flandern, Oberrheinregion und Schweiz, 1468-1493.",2037,33,2070,0.00037434,
